77.,123-51-3,,3-methyl-1-butanol (=isoamyl alcohol),Q E S R O T
78.,72203-99-7,,gleenol,Q E S R
79.,75-85-4,,2-methyl-2-butanol (=tert-amyl alcohol),Q E S R O T
80.,598-75-4,,3-methyl-2-butanol,Q E S R T
81.,,,methylbutanol (unkn.str.),P
82.,53778-73-7,,1-methoxy-2-butanol,Q S
83.,53778-72-6,,3-methoxy-2-butanol,P S
84.,4161-24-4,,4-butoxy-1-butanol,Q E S R
85.,4675-87-0,,2-methyl-2-buten-1-ol,Q E S R
86.,497-02-9,,(E)-2-methyl-2-buten-1-ol (=tiglic alcohol),P E S
87.,4516-90-9,,2-methyl-3-buten-1-ol,Q E S T
88.,556-82-1,,3-methyl-2-buten-1-ol (=prenol),Q E S R O T
89.,87-89-8,,inositol,Q E S T
90.,68-26-8,,retinol,Q S
91.,65-23-6,,pyridoxine,Q E S
92.,83-88-5,,riboflavin,Q E S T
93.,472-61-7,,astaxanthin,P E S
94.,763-32-6,,3-methyl-3-buten-1-ol,Q E S R O T
95.,79144-27-7,,3-methyl-1-buten-2-ol,P S
96.,115-18-4,,2-methyl-3-buten-2-ol,Q E S R O T
97.,10473-14-0,,3-methyl-3-buten-2-ol,Q E S R
98.,60766-00-9,,methylbutenol (unkn.str.),Q
99.,115-19-5,,2-methyl-3-butyn-2-ol,Q S
100.,97-95-0,,2-ethyl-1-butanol,P E S R O T
101.,594-60-5,,"2,3-dimethyl-2-butanol",P E S T
102.,464-07-3,,"3,3-dimethyl-2-butanol",P E S T
103.,584-03-2,,"1,2-butanediol",E T
104.,107-88-0,,"1,3-butanediol",Q E S R T
105.,2568-33-4,,"3-methyl-1,3-butanediol",P E S
106.,110-63-4,,"1,4-butanediol",E T
107.,513-85-9,,"2,3-butanediol (=2,3-butylene glycol)",Q E S R O T
108.,24347-58-8,,"levo-2,3-butanediol",Q E S R O T
109.,19132-06-0,,"dextro-2,3-butanediol",Q E S
110.,6982-25-8,,"threo-2,3-butanediol",E
111.,5341-95-7,,"meso-2,3-butanediol",Q E S R O T
112.,76-09-5,,"2,3-dimethyl-2,3-butanediol (=pinacol)",Q E S R
113.,149-32-6,,"(2R,3S)-1,2,3,4- butanetetraol (= erythritol)",E S
114.,71-41-0,,1-pentanol (=amyl alcohol),Q E S R O T
115.,6032-29-7,,2-pentanol,Q E S R O T
116.,3970-62-5,,"2,2-dimethylpentan-3-ol",Q S
117.,31087-44-2,,(R)-2-pentanol,Q S
118.,26184-62-3,,(S)-2-pentanol,Q S
119.,584-02-1,,3-pentanol,Q E S R O T
120.,26635-63-2,,sec-pentanol (unkn.str.) (=2(or 3)-pentanol),Q E
121.,30899-19-5,,pentanol (unkn.str.),Q
122.,20273-24-9,,2-penten-1-ol,Q E S R O T
123.,1576-95-0,,(Z)-2-penten-1-ol,Q E S R O T
124.,1576-96-1,,(E)-2-penten-1-ol,Q E S R O T
125.,39161-19-8,,3-penten-1-ol,Q E S
126.,764-38-5,,(Z)-3-penten-1-ol,Q S
127.,764-37-4,,(E)-3-penten-1-ol,Q S
128.,821-09-0,,4-penten-1-ol,Q E S R O
129.,625-31-0,,4-penten-2-ol,Q S R
130.,1569-50-2,,3-penten-2-ol,Q S R O T
131.,3899-34-1,,(E)-3-penten-2-ol,P S
132.,616-25-1,,1-penten-3-ol,Q E S R O T
133.,38553-82-1,,2-penten-3-ol,S
134.,57643-02-4,,(Z)-2-penten-3-ol,P
135.,,,penten-1-ol (unkn.str.),P
136.,77035-93-9,,penten-3-ol (unkn.str.),P
137.,11098-57-0,,pentenol (unkn.str.),P
138.,105-30-6,,2-methyl-1-pentanol,Q S R T
139.,589-35-5,,3-methyl-1-pentanol,Q E S R O T
140.,626-89-1,,4-methyl-1-pentanol,Q E S R T
141.,590-36-3,,2-methyl-2-pentanol,Q E S R O T
142.,565-60-6,,3-methyl-2-pentanol,Q E S R O T
143.,108-11-2,,4-methyl-2-pentanol,Q E S R T
144.,565-67-3,,2-methyl-3-pentanol,P S T
145.,77-74-7,,3-methyl-3-pentanol,Q E S T
146.,69203-06-1,,methylpentanol (unkn.str.),Q
147.,763-89-3,,4-methyl-3-penten-1-ol,Q R
148.,62238-37-3,,2-methyl-3-penten-1-ol,P S
149.,22508-64-1,,4-methyl-4-penten-1-ol,P S
150.,63468-05-3,,2-methyl-3-penten-2-ol,P S
151.,2088-07-5,,2-methyl-1-penten-3-ol,P S
152.,918-85-4,,3-methyl-1-penten-3-ol,Q S
153.,4798-45-2,,4-methyl-1-penten-3-ol,P S
154.,27522-11-8,,2-ethyl-1-pentanol,P S R
155.,,,ethyl-1-pentanol (unkn.str.),P
156.,597-49-9,,3-ethyl-3-pentanol,P S T
157.,2370-12-9,,"2,2-dimethyl-1-pentanol",P S T
158.,600-36-2,,"2,4-dimethyl-3-pentanol",P E T
159.,625-06-9,,"2,4-dimethyl-2-pentanol",Q S R T
160.,,,"2,4-dimethylpentanol (unkn.str.)",P
161.,6570-87-2,,"3,4-dimethyl-1-pentanol",P E S R
162.,38514-13-5,,3-ethyl-4-methyl-1-pentanol,Q E S R
163.,106-67-2,,2-ethyl-4-methyl-1-pentanol,P S
164.,14202-62-1,,"2,2-diethyl-1-pentanol",P S
165.,123-44-4,,"2,2,4-trimethyl-1-pentanol",Q S R T
166.,625-69-4,,"2,4-pentanediol",P S T
167.,107-41-5,,"2-methyl-2,4-pentanediol",P S R O T
168.,111-27-3,,1-hexanol,Q E S R O T
169.,626-93-7,,2-hexanol,Q E R O T
170.,26549-24-6,,(R)-2-hexanol,P S
171.,52019-78-0,,(S)-2-hexanol,P S
172.,623-37-0,,3-hexanol,Q E S R O T
173.,25917-35-5,,hexanol (unkn.str.),Q R
174.,2305-21-7,,2-hexen-1-ol,Q E S R O
175.,7319-23-5,,"3-hexene-2,5-diol",Q E S R
176.,928-95-0,,(E)-2-hexen-1-ol,Q E S R O T
177.,928-94-9,,(Z)-2-hexen-1-ol,Q E S R O T
178.,544-12-7,,3-hexen-1-ol,Q E S R O T
179.,928-96-1,,(Z)-3-hexen-1-ol (=leaf alcohol),Q E S R O T
180.,928-97-2,,(E)-3-hexen-1-ol,Q E S R O T
181.,6126-50-7,,4-hexen-1-ol,Q E S R
182.,928-91-6,,(Z)-4-hexen-1-ol,P E S R T
183.,928-92-7,,(E)-4-hexen-1-ol,Q S T
184.,821-41-0,,5-hexen-1-ol,Q E S R T
185.,4798-44-1,,1-hexen-3-ol,Q E S R O T
186.,28261-03-2,,hexenol (unkn.str.),P
187.,,,hexen-1-ol (unkn.str.),P
188.,111-28-4,,"2,4-hexadien-1-ol",Q E S R O T
189.,17102-64-6,,"(E,E)-2,4-hexadienol",E S R T
190.,3280-51-1,,"3,5-hexadien-2-ol",S R O T
191.,624-22-6,,2-methyl-1-hexanol,P S
192.,24448-19-9,,3-ethyl-2-hexanol,P S
193.,13231-81-7,,3-methyl-1-hexanol,P S
194.,818-49-5,,4-methyl-1-hexanol,Q S R O
195.,627-98-5,,5-methyl-1-hexanol,P S T
196.,61949-26-6,,methyl-1-hexanol (unkn.str.),P
197.,625-23-0,,2-methyl-2-hexanol,P E S T
198.,2313-65-7,,3-methyl-2-hexanol,P S T
199.,2313-61-3,,4-methyl-2-hexanol,S
200.,627-59-8,,5-methyl-2-hexanol,P S T
201.,617-29-8,,2-methyl-3-hexanol,Q E S T
202.,623-55-2,,5-methyl-3-hexanol,P S T
203.,104-76-7,,2-ethyl-1-hexanol,Q E S R O T
204.,41065-95-6,,3-ethyl-1-hexanol,P E S
205.,42328-76-7,,"2,4-dimethyl-2-hexanol",P S
206.,3452-97-9,,"3,5,5-trimethyl-1-hexanol",P E S
207.,70771-72-1,,3-methyl-2-hexen-1-ol,P S
208.,25913-88-6,,2-methyl-5-hexen-1-ol,Q S R
209.,29594-61-4,,2-ethylhexen-1-ol (unkn.str.),P
210.,35671-15-9,,"(S)-3-ethenyl-2,5-dimethyl-4-hexen-2-ol (=santolina alcohol)",Q E S R
211.,86227-45-4,,"3-ethoxy-2,4-dimethyl-4-hexen-1-ol",Q
212.,19889-92-0,,"(2E)-2,5-dimethyl-4-vinyl-2,5-hexadien-1-ol (=lyratol)",Q E S R
213.,2935-44-6,,"2,5-hexanediol",P S O T
214.,111-70-6,,1-heptanol,Q E S R O T
215.,19549-72-5,,"2,4-dimethyl-3-heptanol",P S
216.,543-49-7,,2-heptanol,Q E S R O T
217.,6033-24-5,,(R)-2-heptanol,Q E S
218.,6033-23-4,,(S)-2-heptanol,Q E S
219.,589-82-2,,3-heptanol,Q E S R O T
220.,589-55-9,,4-heptanol,P S R T
221.,53535-33-4,,heptanol (unkn.str.),P
222.,789431-25-0,,1-hepten-1-ol,P R
223.,22104-77-4,,2-hepten-1-ol,Q R
224.,33467-76-4,,(E)-2-hepten-1-ol,Q E S R T
225.,10606-47-0,,3-hepten-1-ol,P E S O
226.,1708-81-2,,(Z)-3-hepten-1-ol,P S R
227.,2108-05-6,,(E)-3-hepten-1-ol,S
228.,20851-55-2,,4-hepten-1-ol,Q E S R
229.,6191-71-5,,(Z)-4-hepten-1-ol,E S R
230.,117186-38-6,,1-hepten-2-ol,P S
231.,66642-85-1,,4-hepten-2-ol,P S
232.,34146-55-9,,(Z)-4-hepten-2-ol,Q S R
233.,124753-74-8,,(R)-(Z)-4-hepten-2-ol,P S
234.,124753-75-9,,(S)-(Z)-4-hepten-2-ol,P S
235.,58927-81-4,,(E)-4-hepten-2-ol,P S R
236.,4938-52-7,,1-hepten-3-ol,Q E S R T
237.,3521-91-3,,1-hepten-4-ol,P S
238.,62488-55-5,,"2,4-heptadien-1-ol",Q R
239.,33467-79-7,,"(E,E)-2,4-heptadien-1-ol",P E S R
240.,2883-45-6,,"1,6-heptadien-4-ol",P S
241.,60435-70-3,,2-methyl-1-heptanol,Q S T
242.,1070-32-2,,3-methyl-1-heptanol,S
243.,1653-40-3,,6-methyl-1-heptanol (=isooctanol),P E S
244.,625-25-2,,2-methyl-2-heptanol,Q S T
245.,31367-46-1,,3-methyl-2-heptanol,P S
246.,56298-90-9,,4-methyl-2-heptanol,Q S
247.,54630-50-1,,5-methyl-2-heptanol,P S
248.,4730-22-7,,6-methyl-2-heptanol,P E S R T
249.,,,methyl-2-heptanol (unkn.str.),P
250.,19780-40-6,,5-ethyl-2-heptanol,Q S T
251.,5582-82-1,,3-methyl-3-heptanol,P E S T
252.,18720-66-6,,6-methyl-3-heptanol,Q E S T
253.,598-01-6,,4-methyl-4-heptanol,P E S T
254.,51174-83-5,,methylheptanol (unkn.str.),P
255.,53372-16-0,,6-methyl-2-hepten-1-ol,Q E O
256.,13175-35-4,,6-methyl-5-hepten-1-ol,Q S
257.,1569-60-4,,6-methyl-5-hepten-2-ol,Q E S R T
258.,4234-93-9,,"2,6-dimethyl-5-hepten-1-ol",P S
259.,1335-09-7,,methylheptenol (unkn.str.),P
260.,108-82-7,,"2,6-dimethyl-4-heptanol",Q E S R T
261.,54460-99-0,,"4-ethyl-2,6-dimethyl-4-heptanol",Q S
262.,29887-38-5,,artemisia alcohol,Q E S R O
263.,26127-98-0,,"(E)-2,5,5-trimethyl-3,6-heptadien-2-ol",Q E S R
264.,3710-31-4,,"1,2-heptanediol",P S
265.,51945-98-3,,"1,5-heptadiene-3,4-diol",P S
266.,111-87-5,,1-octanol,Q E S R O T
267.,123-96-6,,2-octanol,Q E S R O T
268.,6169-06-8,,(S)-(+)-2-octanol,S T
269.,5978-70-1,,(R)-(-)-2-octanol,E S T
270.,589-98-0,,3-octanol,Q E S R O T
271.,589-62-8,,4-octanol,P S R T
272.,29063-28-3,,octanol (unkn.str.),Q R
273.,22104-78-5,,2-octen-1-ol,Q E S R T
274.,18409-17-1,,(E)-2-octen-1-ol,Q E S R O T
275.,26001-58-1,,(Z)-2-octen-1-ol,Q E S R
276.,18185-81-4,,3-octen-1-ol,Q S R O
277.,20125-84-2,,(Z)-3-octen-1-ol,Q E S R O
278.,20125-85-3,,(E)-3-octen-1-ol,Q E S R
279.,,,3-octenol (unkn.str.),Q
280.,54393-36-1,,(Z)-4-octen-1-ol,Q E S R O
281.,67700-26-9,,4-octen-1-ol,Q E S R
282.,90200-83-2,,5-octen-1-ol,Q S R
283.,64275-73-6,,(Z)-5-octen-1-ol,Q E S R O T
284.,142382-43-2,,1-octen-2-ol,S
285.,57648-55-2,,(E)-3-octen-2-ol,S R
286.,69668-89-9,,(Z)-3-octen-2-ol,S R
287.,59529-75-8,,5-octen-2-ol,P E S R
288.,55968-41-7,,(Z)-5-octen-2-ol,P S
289.,3391-86-4,,1-octen-3-ol,Q E S R O T
290.,3687-48-7,,(R)-(-)-1-octen-3-ol,P E S T
291.,24587-53-9,,(S)-(+)-1-octen-3-ol,P E S
292.,53907-72-5,,7-octen-4-ol,P S
293.,60621-20-7,,octenol (unkn.str.),P
294.,72755-76-1,,1-ethenylhexylhydroperoxide,Q E S R O T
295.,83861-75-0,,"2,5-octadien-1-ol",Q S
296.,67548-44-1,,"(Z,Z)-2,5-octadien-1-ol",Q S
297.,23578-51-0,,"2,7-octadien-1-ol",P S R
298.,90112-43-9,,"3,5-octadien-1-ol",S
299.,70664-96-9,,"(E,Z)-3,5-octadien-1-ol",P E S
300.,10573-34-9,,"(E,E)-3,5-octadien-1-ol",P S
301.,83861-74-9,,"1,5-octadien-3-ol",Q E S R O
302.,50306-18-8,,"(Z)-1,5-octadien-3-ol",Q S R O T
303.,50306-14-4,,"(E)-1,5-octadien-3-ol",P S
304.,128292-62-6,,(Z)-1-ethenyl-3-hexenylhydroperoxide,P E R T
305.,88898-99-1,,"(E,E)-3,5-octadien-3-ol",P
306.,73456-83-4,,octadienol (unkn.str.),
307.,818-81-5,,2-methyl-1-octanol,P E S
308.,59734-23-5,,5-methyloctan-4-ol,S
309.,2430-22-0,,7-methyl-1-octanol,P E S
310.,20592-10-3,,2-ethyl-1-octanol,P S
311.,3913-02-8,,2-butyl-1-octanol,P E S R O
312.,75935-83-0,,2-isobutyl-1-octanol,P E S
313.,19780-79-1,,2-hexyl-1-octanol,Q E S R O
314.,15250-22-3,,"2,7-dimethyl-1-octanol",P S
315.,106-21-8,,"3,7-dimethyl-1-octanol (=tetrahydrogeraniol)",Q E S R O T
316.,18479-59-9,,2-methyl-6-methylene-2-octanol,Q S
317.,5340-36-3,,3-methyl-3-octanol,P E S
318.,151-19-9,,"3,6-dimethyl-3-octanol",P S
319.,18479-49-7,,"3,7-dimethyl-1-octen-3-ol (=6,7-dihydrolinalool)",E S R O
320.,56065-43-1,,"4,6-dimethyl-4-octanol",P S
321.,40575-41-5,,2-methyl-4-octanol,Q S R
322.,19781-13-6,,"4,7-dimethyl-4-octanol",P S
323.,18479-51-1,,"1,2-dihydrolinalool",P E S R
324.,22410-74-8,,"2,7-dimethyl-2,6-octadien-1-ol",P S
325.,57072-58-9,,"2-methyl-6-methylene-2,7-octadien-1-ol",Q E S
326.,,,"5-ethoxy-3,7-dimethyl-1,6-octadien-3-ol",P
327.,95694-06-7,,"(E)-7-ethoxy-3,7-dimethyl-1,5-octadien-3-ol",P
328.,,,"3,7-dimethyl-2,5,7-octatrien-1-ol",P
329.,206115-88-0,,"(E,E)-2,6-dimethyl-3,5,7-octatrien-2-ol",P S
330.,133946-27-7,,"(E,Z)-2,6-dimethyl-3,5,7-octatrien-2-ol",P S
331.,29414-56-0,,"2,6-dimethyl-1,5,7-octatrien-3-ol",Q E S
332.,39900-51-1,,"(Z)-2,6-dimethyl-1,5,7-octatrien-3-ol",P E S
333.,29957-43-5,,"3,7-dimethyl-1,5,7-octatrien-3-ol (=hotrienol)",Q E S R O T
334.,86286-86-4,,"(Z)-3,7-dimethyl-1,5,7-octatrien-3-ol (=cis-hotrienol)",P E S
335.,53834-70-1,,(E)-hotrienol,P E S R
336.,20053-88-7,,"(R)-(E)-3,7-dimethylocta-1,5,7-trien-3-ol",E S
337.,23433-05-8,,"1,3-octanediol",Q E S
338.,,,"3,7-dimethylocta-1,5-dien-3,7-diol",E S
339.,120727-18-6,,"(R)-(+)-1,3-octanediol",Q E S
340.,629-41-4,,"1,8-octanediol",S R
341.,187874-12-0,,"5-octene-1,3-diol",P S
342.,71677-24-2,,"(Z)-5-octene-1,3-diol",Q S
343.,130272-38-7,,"[R-(Z)]- 5-octene-1,3-diol",Q
344.,71677-23-1,,"(E)-5-octene-1,3-diol",P S
345.,107-74-4,,"3,7-dimethyl-1,7-octanediol (=hydroxycitronellol)",Q E S R T
346.,29210-77-3,,"3,7-dimethyl-1-octene-3,7-diol",Q E S
347.,10207-75-7,,"2,6-dimethyl-7-octene-1,6-diol",Q E S
348.,160790-49-8,,"cis-2,7-dimethyl-4-octene-2,7-diol",Q E S
349.,75654-19-2,,"3,7-dimethyl-1,6-octadiene-3,5-diol (=5-hydroxylinalool)",Q E S
350.,,,8-acetoxylinalool,E S
351.,51276-33-6,,"2,6-dimethyl-1,7-octadiene-3,6-diol",Q E S R
352.,111234-31-2,,"3,7-dimethyl-2,5-octadiene-1,7-diol",P R
353.,26488-97-1,,"(E,E)-2,6-dimethyl-2,6-octadiene-1,8-diol",Q E S
354.,,,"2,6-dimethyl-3,7-octadiene-1,6-diol",P
355.,13741-21-4,,"2,6-dimethyl-3,7-octadiene-2,6-diol",Q E S R
356.,112420-84-5,,"(Z)-2,6-dimethyl-3,7-octadiene-2,6-diol",Q
357.,51276-34-7,,"(E)-2,6-dimethyl-3,7-octadiene-2,6-diol",Q E S
358.,,,"2,6-dimethyloctadienediol (unkn.str.)",Q E R
359.,73815-21-1,,"3,7-dimethyl-1-octene-3,6,7-triol",P E S
360.,120231-02-9,,"3,7-dimethyl-2-octene-1,6,7-triol",Q E
361.,,,"2,6-dimethyl-2-octene-1,6,7-triol 1-acetate",Q E
362.,143-08-8,,1-nonanol,Q E S R O T
363.,628-99-9,,2-nonanol,Q E S R O T
364.,624-51-1,,3-nonanol,Q E S R T
365.,623-93-8,,5-nonanol,P E S T
366.,65572-87-4,,sec-nonanol (unkn.str.),P
367.,22104-79-6,,2-nonen-1-ol,Q S R O
368.,31502-14-4,,(E)-2-nonen-1-ol,Q E S R T
369.,41453-56-9,,(Z)-2-nonen-1-ol,Q E S R
370.,51494-28-1,,3-nonen-1-ol,P S
371.,10340-23-5,,(Z)-3-nonen-1-ol,Q E S R O
372.,10339-61-4,,(E)-3-nonen-1-ol,P E S
373.,40709-05-5,,6-nonen-1-ol,Q S
374.,35854-86-5,,(Z)-6-nonen-1-ol,Q E S R T
375.,31502-19-9,,(E)-6-nonen-1-ol,P S
376.,38285-42-6,,(E)-3-nonen-2-ol,P S
377.,59637-35-3,,(E)-4-nonen-2-ol,P S
378.,,,4-nonen-2-ol,
379.,79925-76-1,,(E)-5-nonen-2-ol,P E S
380.,79925-77-2,,(Z)-5-nonen-2-ol,P S
381.,,,5-nonen-2-ol,
382.,57238-61-6,,(E)-6-nonen-2-ol,P
383.,79925-78-3,,(Z)-6-nonen-2-ol,P E S
384.,,,6-nonen-2-ol,
385.,,,nonen-2-ol (unkn.str.),Q
386.,21964-44-3,,1-nonen-3-ol,P E S R T
387.,35192-73-5,,1-nonen-4-ol,P E S
388.,26634-58-2,,nonenol (unkn.str.),P
389.,62488-56-6,,"2,4-nonadien-1-ol",Q E S
390.,64576-90-5,,"(E,E)-2,4-nonadienol",S R
391.,7786-44-9,,"2,6-nonadien-1-ol",Q E S R O
392.,28069-72-9,,"(E,Z)-2,6-nonadien-1-ol",Q E S R O T
393.,76649-25-7,,"3,6-nonadien-1-ol",Q E S
394.,53046-97-2,,"(Z,Z)-3,6-nonadien-1-ol",Q S R T
395.,56805-23-3,,"(E,Z)-3,6-nonadien-1-ol",Q E S R O T
396.,63450-36-2,,nonadienol (unkn.str.),P
397.,86414-45-1,,3-methyl-1-nonanol,S
398.,55505-26-5,,8-methyl-1-nonanol,S
399.,112-30-1,,1-decanol,Q E S R O T
400.,1120-06-5,,2-decanol,Q S R T
401.,1565-81-7,,3-decanol,P E S R T
402.,5205-34-5,,5-decanol,P S
403.,26536-63-0,,"1,1'-dioxybis(1-decanol)",P E T
404.,110-05-4,,di-tert-butyl peroxide,P S
405.,22104-80-9,,2-decen-1-ol,Q E S
406.,18409-18-2,,(E)-2-decen-1-ol,Q S R
407.,69093-74-9,,3-decen-1-ol,S
408.,10339-60-3,,(E)-3-decen-1-ol,Q S R
409.,10340-22-4,,(Z)-3-decen-1-ol,P S R
410.,72255-83-5,,4-decen-1-ol,Q R
411.,57074-37-0,,(Z)-4-decen-1-ol,Q E S R
412.,10339-62-5,,(E)-4-decen-1-ol,P S R
413.,13019-22-2,,9-decen-1-ol,Q E S R
414.,51100-54-0,,1-Decen-3-ol,E S R T
415.,62053-09-2,,decenol (unkn.str.),P
416.,14507-02-9,,"2,4-decadien-1-ol",Q S
417.,16195-71-4,,"(E,Z)-2,4-decadien-1-ol",P S
418.,18409-21-7,,"(E,E)-2,4-decadien-1-ol",P E S R
419.,89634-50-4,,"(E,Z)-2,6-decadien-1-ol",P
420.,104188-11-6,,"(Z,Z)-4,7-decadien-1-ol",P S R
421.,203569-60-2,,"(E,Z)-4,7-decadien-1-ol",P R
422.,55505-28-7,,9-methyl-1-decanol,P S
423.,21078-65-9,,2-ethyl-1-decanol,P S
424.,60671-35-4,,2-propyl-1-decanol,P S
425.,58203-65-9,,3-methyl-4-decen-1-ol,P
426.,112-47-0,,"1,10-decanediol",P S R
427.,112-42-5,,1-undecanol,Q E S R O T
428.,1653-30-1,,2-undecanol,Q E S R T
429.,6929-08-4,,3-undecanol,S R T
430.,4272-06-4,,4-undecanol,S R T
431.,37493-70-2,,5-undecanol,Q S R T
432.,23708-56-7,,6-undecanol,Q E S R T
433.,66443-78-5,,"1,1'-dioxybis-(1-undecanol)",P E S
434.,37617-03-1,,2-undecen-1-ol,P E S
435.,75039-83-7,,(Z)-2-undecen-1-ol,Q S
436.,75039-84-8,,(E)-2-undecen-1-ol,Q S R
437.,112-43-6,,10-undecen-1-ol,P E S R
438.,67233-90-3,,(Z)-6-undecen-2-ol,P S
439.,67233-89-0,,(E)-6-undecen-2-ol,P
440.,,,6-undecen-2-ol,P
441.,,,undecenol (unkn.str.),P
442.,91212-78-1,,"2,5-undecadien-1-ol",S
443.,,,"1,5-undecadien-3-ol",
444.,56722-23-7,,"(Z)-1,5-undecadien-3-ol",P E S T
445.,20194-45-0,,10-methyl-1-undecanol,P S
446.,10522-26-6,,2-methyl-1-undecanol,P S
447.,,,"10-methyl-5,9-undecadien-1-ol",P
448.,7733-91-7,,"(E)-6,10-dimethyl-5,9-undecadien-2-ol (=geranylacetol)",P E S R
449.,6819-38-1,,"(Z)-6,10-dimethyl-5,9-undecadien-2-ol (=nerylacetol)",P E S R
450.,,,"1,5,8-undecatrien-3-ol",
451.,35389-48-1,,"(Z,Z)-1,5,8-undecatrien-3-ol",P S
452.,1050211-66-9,,yuzuol,Q E R O
453.,112-53-8,,1-dodecanol,Q E S R O T
454.,10203-28-8,,2-dodecanol,Q E S R T
