71.,565-80-0,,"2,4-dimethyl-3-pentanone",Q E S R T
72.,564-04-5,,"2,2-dimethyl-3-pentanone",E S
73.,123-42-2,,4-hydroxy-4-methyl-2-pentanone (=diacetone alcohol),Q E S R T
74.,79925-99-8,,"2,2-diethoxy-3-pentanone",P E S
75.,623-38-1,,"3-oxopentanal (=1,3-pentanedione)",P E S
76.,600-14-6,,"2,3-pentanedione (=acetylpropionyl)",Q E S R O T
77.,123-54-6,,"2,4-pentanedione (=acetylacetone)",Q E S R T
78.,7493-58-5,,"4-methyl-2,3-pentanedione",P E S T
79.,10225-31-7,,"3-isopentyl-2,4-pentanedione",P E S
80.,591-78-6,,2-hexanone,Q E S R O T
81.,5441-51-0,,4-ethylcyclohexanone,S
82.,589-38-8,,3-hexanone,Q E S R O T
83.,763-93-9,,3-hexen-2-one,P E S R
84.,4376-23-2,,(E)-3-hexen-2-one,P E S
85.,1629-60-3,,1-hexen-3-one,Q E S R O T
86.,2497-21-4,,4-hexen-3-one,P E S
87.,50396-87-7,,(E)-4-hexen-3-one,P E S
88.,54686-84-9,,hexenone (unkn.str.),P
89.,110-12-3,,5-methyl-2-hexanone,Q E S R T
90.,623-56-3,,5-methyl-3-hexanone,P E S T
91.,105-42-0,,4-methyl-2-hexanone,P E S T
92.,91606-98-3,,methyl-2-hexanone (unkn.str.),P
93.,7379-12-6,,2-methyl-3-hexanone,Q E S R T
94.,5166-53-0,,5-methyl-3-hexen-2-one,P E S R
95.,1669-43-8,,(3Z)-5-methyl-3-hexen-2-one,S R
96.,1821-29-0,,(E)-5-methyl-3-hexen-2-one,E S R
97.,32064-70-3,,3-butyl-3-hexen-2-one,P E S
98.,13905-10-7,,5-methyl-4-hexen-3-one,P S
99.,55532-07-5,,"2,2-dimethyl-5-hexen-3-one",P S
100.,54123-75-0,,3-hydroxy-2-hexanone,S O T
101.,163038-04-8,,3-Hydroxy-5-methyl-2-hexanone,P S O T
102.,54073-43-7,,2-hydroxy-3-hexanone,S O T
103.,4984-85-4,,4-hydroxy-3-hexanone (=propionoin),P E S R
104.,246511-74-0,,2-hydroxy-5-methyl-3-hexanone,Q S R O T
105.,134332-15-3,,4-hydroxy-3-propyl-2-hexanone,P S
106.,3848-24-6,,"2,3-hexanedione",Q E S R T
107.,110-13-4,,"2,5-hexanedione (=acetonylacetone)",Q E S R
108.,4437-51-8,,"3,4-hexanedione",Q E S R O
109.,82056-15-3,,hexanedione (unkn.str.),
110.,13706-86-0,,"5-methyl-2,3-hexanedione",P E S
111.,10153-61-4,,"3,4-dihydroxy-3-hexen-2,5-dione",Q E S R O T
112.,4384-08-1,,"4-hydroxy-2,3,5-hexanetrione",E S T
113.,110-43-0,,2-heptanone,Q E S R O T
114.,106-35-4,,3-heptanone,Q E S R O T
115.,123-19-3,,4-heptanone,Q E S R T
116.,29299-43-2,,heptanone (unkn.str.),Q R
117.,1119-44-4,,3-hepten-2-one,P E S R
118.,5609-09-6,,(E)-3-hepten-2-one,Q S R T
119.,24332-22-7,,4-hepten-2-one,P S
120.,90605-45-1,,(Z)-4-hepten-2-one,Q S R O
121.,36678-43-0,,(E)-4-hepten-2-one,Q S O
122.,6714-00-7,,5-hepten-2-one,Q S
123.,2918-13-0,,1-hepten-3-one,Q E S R O T
124.,4643-25-8,,2-hepten-4-one,Q E S R
125.,30640-40-5,,hepten-2-one (unkn.str.),P
126.,3916-64-1,,"3,5-heptadien-2-one",P S
127.,18402-90-9,,"(E,E)-3,5-heptadien-2-one",P S
128.,2371-19-9,,3-methyl-2-heptanone,Q S
129.,18217-12-4,,5-methyl-2-heptanone,P E S R
130.,928-68-7,,6-methyl-2-heptanone,Q E S R O T
131.,13019-20-0,,2-methyl-3-heptanone,P E S T
132.,6137-11-7,,4-methyl-3-heptanone,Q E S R
133.,541-85-5,,5-methyl-3-heptanone,Q E S R T
134.,624-42-0,,6-methyl-3-heptanone,P E S T
135.,626-33-5,,2-methyl-4-heptanone,P E S R T
136.,15726-15-5,,3-methyl-4-heptanone,P E S R O T
137.,1528-25-2,,3-ethyl-4-heptanone,P E S R
138.,70713-26-7,,methyl-2-heptanone (unkn.str.),
139.,29466-99-7,,methylheptanone (unkn.str.),Q
140.,39899-08-6,,3-methyl-3-hepten-2-one,Q S
141.,22319-25-1,,4-methyl-3-hepten-2-one,Q R
142.,,,5-methyl-4-hepten-2-one,
143.,110-93-0,,6-methyl-5-hepten-2-one,Q E S R O T
144.,70003-34-8,,6-methylhepten-2-one (unkn.str.),P E
145.,22319-31-9,,4-methyl-4-hepten-3-one,P S
146.,86883-66-1,,6-methyl-5-hepten-3-one,P S R
147.,22319-24-0,,2-methyl-2-hepten-4-one,Q S R
148.,102322-83-8,,(E)-5-methyl-2-hepten-4-one (=filbertone),Q E S R O T
149.,122440-59-9,,(S)-(E)-(+)-5-methyl-2-hepten-4-one (=(S)-(+)-filbertone),P E S
150.,135910-94-0,,(R)-(E)-(-)-5-methyl-2-hepten-4-one (=(R)-(-)-filbertone),P E
151.,103070-07-1,,(Z)-5-methyl-2-hepten-4-one,P S R O
152.,81925-81-7,,5-methyl-2-hepten-4-one,E S
153.,1447-26-3,,5-methylhepten-3-one (unkn.str.),
154.,409-02-9,,methylheptenone (unkn.str.),Q R
155.,131671-56-2,,4-ethyl-6-hepten-3-one,S R O
156.,57283-79-1,,(E)-5-isopropyl-3-hepten-2-one,P E S R O
157.,,,dimethyl-3-hepten-2-one (unkn.str.),P
158.,1604-28-0,,"6-methyl-3,5-heptadien-2-one",Q E S R T
159.,16647-04-4,,"(3E)-6-methyl-3,5-heptadien-2-one",Q E S R T
160.,29178-96-9,,"(Z)-6-methyl-3,5-heptadien-2-one",Q S R
161.,,,methylheptadienone (unkn.str.),P
162.,21889-85-0,,5-isopropyl-2-heptanone,P
163.,19549-83-8,,"2,6-dimethyl-3-heptanone",P E S
164.,18641-71-9,,"2,4-dimethylheptan-3-one",P E S R
165.,108-83-8,,"2,6-dimethyl-4-heptanone",P E S R T
166.,19549-84-9,,"3,5-dimethyl-4-heptanone",E S R
167.,17046-01-4,,1-hydroxy-2-heptanone,Q S R
168.,68113-60-0,,3-hydroxy-2-heptanone,S O T
169.,71467-29-3,,2-hydroxy-3-heptanone,S O T
170.,309972-33-6,,3-hydroxy-4-methyl-2-heptanone,S O T
171.,309972-34-7,,2-hydroxy-4-methyl-3-heptanone,S O T
172.,315180-09-7,,(4E)-3-hydroxy-4-hepten-2-one,S O T
173.,315180-08-6,,(4E)-2-hydroxy-4-hepten-3-one,S O T
174.,546-49-6,,"3,3,6-trimethyl-1,5-heptadien-4-one (=artemisia ketone)",Q E S R O
175.,81250-41-1,,"3,3,6-trimethyl-4,5-heptadien-2-one",P S
176.,96-04-8,,"2,3-heptanedione",P E S
177.,1703-51-1,,"2,5-heptanedione",P S
178.,13706-89-3,,"3,4-heptanedione",P S
179.,13678-56-3,,"5-methyl-3,4-heptanedione",P S
180.,3131-90-6,,"6-methyl-3,4-heptanedione",P S
181.,79925-98-7,,4-ethoxy-6-methyl-2-heptanone,P S
182.,111-13-7,,2-octanone,Q E S R O T
183.,106-68-3,,3-octanone,Q E S R O T
184.,589-63-9,,4-octanone,Q E S T
185.,27457-18-7,,octanone (unkn.str.),Q R O
186.,1669-44-9,,3-octen-2-one,Q E S R O T
187.,51193-77-2,,(Z)-3-octen-2-one,S R O
188.,18402-82-9,,(E)-3-octen-2-one,Q S R O
189.,36359-70-3,,5-octen-2-one,S
190.,22610-86-2,,(Z)-5-octen-2-one,Q S R T
191.,4312-99-6,,1-octen-3-one,Q E S R O T
192.,14129-48-7,,4-octen-3-one,P E S R O T
193.,69065-31-2,,(E)-4-octen-3-one,P S
194.,,,octen-3-one (unkn.str.),P
195.,4643-27-0,,2-octen-4-one,P E S T
196.,3664-60-6,,7-octen-2-one,Q S
197.,70772-23-5,,octenone (unkn.str.),P
198.,38284-27-4,,"3,5-octadien-2-one",Q S R O
199.,78468-46-9,,"(Z,E)-3,5-octadien-2-one",Q S R
200.,4173-41-5,,"(E,Z)-3,5-octadien-2-one",Q S R O T
201.,30086-02-3,,"(E,E)-3,5-octadien-2-one",Q E S R O T
202.,65213-86-7,,"1,5-octadien-3-one",Q E S R O T
203.,65767-22-8,,"(Z)-1,5-octadien-3-one",Q S R O T
204.,359794-78-8,,"(E)-1,5-octadien-3-one",S R O T
205.,1482-13-9,,7-methyl-2-octanone,Q S R
206.,923-28-4,,2-methyl-3-octanone,Q E S
207.,20809-46-5,,7-methyl-4-octanone,P E S
208.,19781-14-7,,"3,5-dimethyl-2-octanone",P S R
209.,103088-62-6,,4-isopropyl-2-methyl-3-octanone,Q E
210.,37160-77-3,,3-hydroxy-2-octanone,Q E S O T
211.,52279-26-2,,2-hydroxy-3-octanone,Q S R O T
212.,496-77-5,,5-hydroxy-4-octanone,P E S R
213.,33046-81-0,,7-methyl-3-octen-2-one,Q E S
214.,2550-18-7,,"2,6-dimethyl-6-octen-3-one",Q E S
215.,51117-36-3,,"2,6-dimethyl-7-octen-3-one",Q S
216.,55874-04-9,,2-methyl-6-methylene-7-octen-3-one,Q S
217.,1879-00-1,,dihydrotagetone,Q E S R
218.,23007-34-3,,"6-hydroxy-2,6-dimethyl-7-octen-4-one (=tagetonol)",Q E S
219.,89412-78-2,,"2,6-dihydroxy-2,6-dimethyl-7-octen-3-one",P S
220.,539-70-8,,myrcenone,Q E S R
221.,99541-37-4,,"3,7-dimethyl-1,6-octadien-4-one",P
222.,,,"4,6-octadien-3-one",P S
223.,91056-18-7,,"2,6-dimethyl-4,6-octadien-3-one",Q
224.,,,"6-acetoxy-6-methyl-3,7-octadien-2-one",P
225.,3588-18-9,,(Z)-tagetone,Q E S R
226.,6752-80-3,,(E)-tagetone,Q E S R
227.,64661-54-7,,"6-hydroxy-2,6-dimethyl-2,7-octadien-4-one",P E S
228.,33746-71-3,,(Z)-ocimenone,Q E S R
229.,33746-72-4,,(E)-ocimenone,Q E S R
230.,,,"(Z,E)-3,5-octatrien-2-one (unkn.str.)",P
231.,585-25-1,,"2,3-octanedione",Q E S R
232.,2955-65-9,,"3,6-octanedione",P S R
233.,5455-24-3,,"4,5-octanedione",P E S
234.,315180-10-0,,(E)-2-hydroxy-4-octen-3-one,S O T
235.,315180-11-1,,(E)-3-hydroxy-4-octen-2-one,S O T
236.,821-55-6,,2-nonanone,Q E S R O T
237.,925-78-0,,3-nonanone,Q E S R T
238.,4485-09-0,,4-nonanone,Q E S T
239.,502-56-7,,5-nonanone,Q S T
240.,30642-09-2,,nonanone (unkn.str.),Q R
241.,14309-57-0,,3-nonen-2-one,Q E S R O T
242.,18402-83-0,,(E)-3-nonen-2-one,P S
243.,82456-34-6,,3-nonen-5-one,Q S R
244.,27039-84-5,,5-nonen-2-one,Q E S
245.,82873-10-7,,6-nonen-2-one,P
246.,56889-98-6,,(E)-6-nonen-2-one,P S
247.,5009-32-5,,8-nonen-2-one,Q S R O
248.,27936-13-6,,nonen-2-one (unkn.str.),Q
249.,24415-26-7,,1-nonen-3-one,Q E S R O T
250.,61168-10-3,,1-nonen-4-one,Q S T
251.,32064-72-5,,2-nonen-4-one,Q E S T
252.,27743-70-0,,(E)-2-nonen-4-one,Q E S T
253.,,,3-methyl-6-nonen-2-one,P
254.,41628-40-4,,"3,5-nonadien-2-one",Q S
255.,,,"2,5-nonadien-4-one",S
256.,61759-51-1,,"(E,E)-2,5-nonadien-4-one",P S T
257.,64303-47-5,,8-methyl-2-nonanone,Q S R
258.,2903-23-3,,2-methyl-2-nonen-4-one,P S R
259.,84607-56-7,,3-methyl-2-nonen-4-one,P
260.,68985-18-2,,(E)-3-methyl-2-nonen-4-one,P S O
261.,6820-03-7,,"4,8-dimethyl-4,7-nonadien-2-one",P
262.,113486-29-6,,"3-methyl-2,4-nonanedione",Q E S R O T
263.,315180-07-5,,2-hydroxy-3-nonanone,S O T
264.,73642-01-0,,3-hydroxy-2-nonanone,E S O T
265.,693-54-9,,2-decanone,Q E S R O T
266.,928-80-3,,3-decanone,Q E S R T
267.,624-16-8,,4-decanone,P S R
268.,29221-56-5,,decanone (unkn.str.),Q
269.,10519-33-2,,3-decen-2-one,P E S
270.,18402-84-1,,(E)-3-decen-2-one,S R
271.,63024-86-2,,2-decen-4-one,P
272.,65570-25-4,,2-decen-5-one,P
273.,,,4-decen-3-one,P
274.,32064-75-8,,2-methyl-3-decen-5-one,Q S
275.,69024-85-7,,5-decen-4-one,P S
276.,67881-17-8,,decen-2-one (unkn.str.),Q R
277.,95416-58-3,,"3,5-decadien-2-one",Q S
278.,68067-35-6,,9-methyl-2-decanone,Q S R
279.,71467-28-2,,2-hydroxy-3-decanone,E S O T
280.,68113-61-1,,3-hydroxy-2-decanone,S O T
281.,112-12-9,,2-undecanone,Q E S R O T
282.,927-49-1,,6-undecanone,P E S T
283.,,,2-undecanone (branched),Q
284.,2216-87-7,,3-undecanone,Q S T
285.,14476-37-0,,4-undecanone,Q S R T
286.,33083-83-9,,5-undecanone,P S T
287.,53452-70-3,,undecanone (unkn.str.),Q R
288.,10522-37-9,,3-undecen-2-one,P S
289.,22616-88-2,,4-undecen-2-one,P
290.,27936-14-7,,undecen-2-one (unkn.str.),Q R
291.,38945-65-2,,1-undecen-5-one,P S R
292.,68973-20-6,,"3,5-undecadien-2-one",P S T
293.,,,undecadien-2-one (unkn.str.),Q R
294.,67882-99-9,,10-methyl-2-undecanone,Q S R
295.,1604-34-8,,"6,10-dimethyl-2-undecanone",Q E S R
296.,,,"6,10-dimethylundecanone (unkn.str.)",Q R
297.,689-67-8,,"6,10-dimethyl-5,9-undecadien-2-one",Q E S
298.,3879-26-3,,"(Z)-6,10-dimethyl-5,9-undecadien-2-one (=nerylacetone)",P E S R
299.,3796-70-1,,geranylacetone,Q E S R O T
300.,141-10-6,,"6,10-dimethyl-3,5,9-undecatrien-2-one (=ψ-ionone, pseudoionone)",Q E S R T
301.,98910-85-1,,3-keto-''-ionone,S R
302.,3548-78-5,,"(E),(E)-6,10-dimethyl-3,5,9-undecatrien-2-one (=(E),(E)-pseudoionone)",P E S
303.,13927-47-4,,"(E),(Z)-6,10-dimethyl-3,5,9-undecatrien-2-one (=(E),(Z)-pseudoionone)",P E S
304.,6175-49-1,,2-dodecanone,Q E S R T
305.,830-13-7,,cyclododecanone,P S R T
306.,1534-27-6,,3-dodecanone,P S R T
307.,,,2-dodecanone (branched),P
308.,58879-39-3,,1-dodecen-3-one,P S T
309.,65570-26-5,,2-dodecen-4-one,P S
310.,65570-27-6,,2-dodecen-5-one,P
311.,,,dodecen-2-one (unkn.str.),P
312.,57782-13-5,,dodecenone (unkn.str.),P
313.,,,10-methyl-2-dodecanone,P
314.,67883-00-5,,11-methyl-2-dodecanone,Q R
315.,593-08-8,,2-tridecanone,Q E S R O T
316.,1534-26-5,,3-tridecanone,P E S
317.,,,2-tridecanone (branched),Q
318.,57702-05-3,,tridecanone (unkn.str.),Q R
319.,67881-14-5,,tridecen-2-one (unkn.str.),Q R
320.,2345-27-9,,2-tetradecanone,Q E S R
321.,629-23-2,,3-tetradecanone,P S
322.,,,2-tetradecanone (branched),P
323.,67881-20-3,,methyl-2-tetradecanone (unkn.str.),Q R
324.,,,9-tetradecen-2-one,P
325.,68062-19-1,,tetradecen-2-one (unkn.str.),Q R
326.,67881-15-6,,tetradecadien-2-one (unkn.str.),Q R
327.,85416-33-7,,"(Z,Z,Z)-5,8,11-tetradecatrien-2-one",Q S R O
328.,105657-92-9,,"(E,E,Z)-5,8,11-tetradecatrien-2-one",S R O
329.,105657-91-8,,"(Z,E,E)-5,8,11-tetradecatrien-2-one",S R O
330.,105657-90-7,,"(E,Z,E)-5,8,11-tetradecatrien-2-one",S R O
331.,105657-89-4,,"(Z,Z,E)-5,8,11-tetradecatrien-2-one",S R O
332.,101339-97-3,,"(Z,E,Z)-5,8,11-tetradecatrien-2-one",S R O
333.,85421-52-9,,"(E,E,E)-5,8,11-tetradecatrien-2-one",S R O
334.,117606-22-1,,"(E,Z,Z)-5,8,11-tetradecatrien-2-one",Q S R O
335.,2345-28-0,,2-pentadecanone,Q E S R O
336.,18787-66-1,,3-pentadecanone,P E S
337.,76940-91-5,,pentadecanone (unkn.str.),P
338.,26932-08-1,,6-pentadecen-2-one,P
339.,,,12-pentadecen-2-one,P
340.,68062-15-7,,pentadecen-2-one (unkn.str.),Q R
341.,2516-30-5,,"6,9-pentadecadien-2-one",P S T
342.,68062-16-8,,pentadecadien-2-one (unkn.str.),Q R
343.,,,"6,9,13-pentadecatrien-2-one",P S
344.,502-69-2,,"6,10,14-trimethyl-2-pentadecanone (=hexahydrofarnesylacetone)",Q E S R O
345.,87531-87-1,,"2,6,10-trimethylpentadecanone (unkn.str.)",Q R
346.,1117-52-8,,farnesylacetone,Q E S R O
347.,18787-63-8,,2-hexadecanone,Q S R O
348.,18787-64-9,,3-hexadecanone,Q S
349.,2922-51-2,,2-heptadecanone,Q E S R
350.,84534-29-2,,3-heptadecanone,Q E S
351.,540-08-9,,9-heptadecanone,P E S
352.,1357255-21-0,,"(Z)-9,16-heptadecadien-7-one",Q S R
353.,7373-13-9,,2-octadecanone,Q S R
354.,18261-92-2,,3-octadecanone,Q E S
355.,629-66-3,,2-nonadecanone,Q S
356.,27372-42-5,,3-nonadecanone,P S
357.,29703-52-4,,2-eicosanone,P S
358.,57755-77-8,,3-heneicosanone,P
359.,504-56-3,,10-nonacosanone,Q E S
360.,1191-95-3,,cyclobutanone,E S R T
361.,1192-14-9,,"2,2-dimethylcyclobutanone",P S
362.,120-92-3,,cyclopentanone,Q E S R T
363.,930-30-3,,2-cyclopenten-1-one,Q R
364.,28982-58-3,,cyclopentenone (unkn.str.),P
365.,1120-72-5,,2-methylcyclopentanone,Q S R
366.,1757-42-2,,3-methylcyclopentanone,P S
367.,28631-88-1,,methylcyclopentanone (unkn.str.),
368.,61215-75-6,,ethylcyclopentanone (unkn.str.),P
369.,1670-46-8,,2-acetylcyclopentanon,P E S
370.,14845-55-7,,2-isopropylcyclopentanone,P S
371.,934-42-9,,2-butylcyclopentanone,P S R
372.,2520-60-7,,2-prenylcyclopentanone,E S R
373.,71535-28-9,,cis-tetrahydrojasmine,E S R
374.,17373-89-6,,2-hexylidenecyclopentanone,E S
375.,98314-98-8,,(E)-2-(2-octenyl)cyclopentanone,S R
376.,1120-73-6,,2-methyl-2-cyclopenten-1-one,Q E S R O
377.,2758-18-1,,3-methyl-2-cyclopenten-1-one,P E S
378.,23033-96-7,,4-methyl-2-cyclopenten-1-one,P S
379.,14963-40-7,,5-methyl-2-cyclopenten-1-one,P S
380.,2931-10-4,,2-ethyl-2-cyclopenten-1-one,P S
381.,5682-69-9,,3-ethyl-2-cyclopenten-1-one,P S
382.,24105-07-5,,2-propyl-2-cyclopenten-1-one,P S R
383.,5561-05-7,,2-butyl-2-cyclopenten-1-one,P S R
384.,56044-98-5,,5-butyl-2-cyclopenten-1-one,S
385.,25564-22-1,,2-pentyl-2-cyclopenten-1-one,E S R
386.,80961-19-9,,ethyl-methylcyclopentanone (unkn.str.),P
387.,1121-05-7,,"2,3-dimethyl-2-cyclopenten-1-one",Q S R
388.,23048-13-7,,"2,4-dimethyl-2-cyclopenten-1-one",P S
389.,4041-11-6,,"2,5-dimethyl-2-cyclopenten-1-one",P S
390.,30434-64-1,,"3,4-dimethyl-2-cyclopenten-1-one",P S
391.,931-22-6,,"3,5-dimethyl-2-cyclopenten-1-one",P S
392.,72692-71-8,,dimethyl-2-cyclopenten-1-one (unkn.str.),
393.,71535-29-0,,trans-tetrahydrojasmone,S R
394.,1128-08-1,,3-methyl-2-(n-pentanyl)-2-cyclopenten-1-one (=dihydrojasmone),P E S R
395.,68043-00-5,,jasmone,Q E S
396.,488-10-8,,(Z)-jasmone,Q E S R T
397.,6261-18-3,,(E)-jasmone,P E S R O
398.,11050-62-7,,isojasmone,E S
399.,28790-86-5,,"2,3,4-trimethyl-2-cyclopenten-1-one",P S
400.,54562-24-2,,"2,3,5-trimethyl-2-cyclopenten-1-one",P S
401.,24156-95-4,,"3,5,5-trimethyl-2-cyclopenten-1-one",P S
402.,30434-65-2,,"3,4,4-trimethyl-2-cyclopenten-1-one",P S
403.,82000-05-3,,trimethyl-2-cyclopenten-1-one (unkn.str.),P
404.,86368-24-3,,trimethylcyclopentenone (unkn.str.),P
405.,864685-64-3,,"5-methylene-2,3,4,4-tetramethyl-2-cyclopentenone",E S R
406.,10493-98-8,,2-hydroxy-2-cyclopenten-1-one,E S R O
407.,21835-00-7,,"2-hydroxy-3,4-dimethyl-2-cyclopenten-1-one",P S R O T
408.,21834-98-0,,"2-hydroxy-3,5-dimethyl-2-cyclopenten-1-one",P E S R O T
409.,80-71-7,,cyclotene (=see also [765-70-8]),Q E S R O
410.,21835-01-8,,"3-ethyl-1,2-cyclopentanedione",Q E S R T
411.,83-33-0,,1-indanone,P E S
412.,59-48-3,,"1,3-dihydro-2H-indol-2-one",E S
413.,91-56-5,,"1H-indole-2,3-dione",S
414.,6072-57-7,,3-methyl-1-indanone,P E S
415.,24644-78-8,,4-methyl-1-indanone,Q E S R O
416.,,,methylindanone (unkn.str.),P
417.,765-70-8,,"3-methyl-1,2-cyclopentanedione (=cyclotene) (=CAS no [80-71-7])",Q E S R O T
418.,3250-08-6,,2-hydroxy-5-methyl-2-cyclopenten-1-one,P S
419.,551-45-1,,2-allyl-4-hydroxy-3-methyl-2-cyclopenten-1-one (=allethrolone),Q E S
420.,765-69-5,,"2-methyl-1,3-cyclopentanedione",P S
421.,13494-08-1,,"3-ethyl-1,2-cyclopentanedione",Q E S R
422.,25684-04-2,,"3-propyl-1,2-cyclopentanedione",Q E S R O
423.,55277-47-9,,"3-isopropyl-1,2-cyclopentanedione",Q E S R O
424.,29798-72-9,,3-butyl-2-hydroxy-2-cyclopenten-1-one,P S R
425.,55007-08-4,,2-hydroxy-3-pentyl-2-cyclopenten-1-one,P S R
426.,13494-06-9,,"3,4-dimethyl-1,2-cyclopentanedione",Q E S R O T
427.,13494-07-0,,"3,5-dimethyl-1,2-cyclopentanedione",Q E S R O T
428.,4800-04-8,,"4-hydroxy-2-methyl-1,3-cyclopentanedione",P S
429.,42348-12-9,,3-ethyl-2-hydroxy-4-methyl-2-cyclopenten-1-one,Q E S R
430.,58228-72-1,,3-ethyl-2-hydroxy-5-methyl-2-cyclopenten-1-one,Q S R O
431.,71387-71-8,,4-ethyl-2-hydroxy-3-methyl-2-cyclopenten-1-one,Q S R O
432.,53263-58-4,,5-ethyl-2-hydroxy-3-methyl-2-cyclopenten-1-one,Q E S R O T
433.,86702-81-0,,"2-hydroxy-3,4,4-trimethyl-2-cyclopenten-1-one",Q E S R O
434.,125476-24-6,,"cis-2-hydroxy-3,4,5-trimethyl-2-cyclopenten-1-one",Q S R O T
435.,125476-23-5,,"trans-2-hydroxy-3,4,5-trimethyl-2-cyclopenten-1-one",Q S R O T
